Timestamp,Channel 1,Channel 2,Channel 3,Channel 4
2024-01-02 10:50:12,-16,-16,-32,-16
2024-01-02 10:50:13,0,-16,-48,-224
2024-01-02 10:50:13,-16,-16,16,-96
2024-01-02 10:50:13,0,64,-32,64
2024-01-02 10:50:13,-16,-16,16,48
2024-01-02 10:50:13,0,64,16,144
2024-01-02 10:50:13,64,48,48,112
2024-01-02 10:50:13,80,-32,48,16
2024-01-02 10:50:13,64,32,16,-96
2024-01-02 10:50:13,32,16,-64,-16
2024-01-02 10:50:13,0,-64,16,64
2024-01-02 10:50:13,48,48,64,128
2024-01-02 10:50:14,0,32,0,-112
2024-01-02 10:50:14,96,32,0,64
2024-01-02 10:50:14,0,-32,-16,160
2024-01-02 10:50:14,0,80,16,-128
2024-01-02 10:50:14,16,96,-16,-64
2024-01-02 10:50:14,32,-32,16,-128
2024-01-02 10:50:14,0,-64,16,-48
2024-01-02 10:50:14,48,48,64,16
2024-01-02 10:50:14,80,80,0,64
2024-01-02 10:50:14,80,16,32,224
2024-01-02 10:50:14,-16,80,0,0
2024-01-02 10:50:14,16,-16,-32,192
2024-01-02 10:50:14,0,16,48,80
2024-01-02 10:50:14,48,-48,-80,-96
2024-01-02 10:50:14,-32,16,32,-32
2024-01-02 10:50:14,32,64,-48,-32
2024-01-02 10:50:14,80,16,16,160
2024-01-02 10:50:14,0,0,-16,48
2024-01-02 10:50:14,0,-16,48,-16
2024-01-02 10:50:14,32,96,0,80
2024-01-02 10:50:14,80,16,-16,16
2024-01-02 10:50:14,64,-32,0,64
2024-01-02 10:50:14,0,32,-16,32
2024-01-02 10:50:14,-32,-16,16,16
2024-01-02 10:50:14,80,64,-32,32
2024-01-02 10:50:14,64,64,16,-48
2024-01-02 10:50:14,48,16,0,96
2024-01-02 10:50:14,0,16,64,32
2024-01-02 10:50:14,16,0,0,64
2024-01-02 10:50:14,-32,32,32,48
2024-01-02 10:50:14,32,64,0,-32
2024-01-02 10:50:14,64,96,32,-16
2024-01-02 10:50:14,-16,32,-16,64
2024-01-02 10:50:14,0,16,48,-16
2024-01-02 10:50:15,0,-16,48,96
2024-01-02 10:50:15,16,16,16,96
2024-01-02 10:50:15,48,80,16,160
2024-01-02 10:50:15,64,48,64,160
2024-01-02 10:50:15,16,48,64,-32
2024-01-02 10:50:15,32,16,0,-32
2024-01-02 10:50:15,112,48,-16,32
2024-01-02 10:50:15,64,0,-32,64
2024-01-02 10:50:15,32,-16,16,-96
2024-01-02 10:50:15,16,0,16,224
2024-01-02 10:50:15,0,32,0,80
2024-01-02 10:50:15,64,48,0,-16
2024-01-02 10:50:15,64,112,-16,-96
2024-01-02 10:50:15,48,16,-48,-64
2024-01-02 10:50:15,16,16,16,-48
2024-01-02 10:50:15,32,-16,48,-32
2024-01-02 10:50:15,32,48,-16,16
2024-01-02 10:50:15,0,-80,0,144
2024-01-02 10:50:15,0,-16,-16,16
2024-01-02 10:50:15,0,32,16,-64
2024-01-02 10:50:15,48,32,48,0
2024-01-02 10:50:15,0,16,32,64
2024-01-02 10:50:15,32,-16,64,-80
2024-01-02 10:50:15,16,0,16,-32
2024-01-02 10:50:15,48,48,0,0
2024-01-02 10:50:15,-16,-32,-48,0
2024-01-02 10:50:15,-32,-64,-16,112
2024-01-02 10:50:15,-64,0,16,16
2024-01-02 10:50:15,-16,0,16,64
2024-01-02 10:50:15,64,0,16,224
2024-01-02 10:50:15,16,32,-16,16
2024-01-02 10:50:15,16,0,-32,144
2024-01-02 10:50:15,32,32,-16,48
2024-01-02 10:50:15,16,16,-48,-128
2024-01-02 10:50:15,48,48,-32,-128
2024-01-02 10:50:15,48,48,-16,176
2024-01-02 10:50:15,0,32,-32,0
2024-01-02 10:50:15,32,-16,-32,0
2024-01-02 10:50:15,48,32,-16,-80
2024-01-02 10:50:15,0,-16,32,144
2024-01-02 10:50:15,-32,-32,32,-64
2024-01-02 10:50:16,32,48,-16,-16
2024-01-02 10:50:16,16,-16,-16,128
2024-01-02 10:50:16,80,64,-32,64
2024-01-02 10:50:16,48,48,-32,-160
2024-01-02 10:50:16,64,48,-48,112
2024-01-02 10:50:16,48,32,16,-64
2024-01-02 10:50:16,16,0,-48,-96
2024-01-02 10:50:16,-16,48,48,48
2024-01-02 10:50:16,16,48,0,144
2024-01-02 10:50:16,0,-48,16,80
2024-01-02 10:50:16,32,0,0,-48
2024-01-02 10:50:16,80,48,16,32
2024-01-02 10:50:16,16,-16,16,0
2024-01-02 10:50:16,48,-16,0,80
2024-01-02 10:50:16,0,16,32,128
2024-01-02 10:50:16,48,64,16,16
2024-01-02 10:50:16,0,16,-48,144
2024-01-02 10:50:16,32,0,-16,-48
2024-01-02 10:50:16,32,16,0,64
2024-01-02 10:50:16,0,16,0,160
2024-01-02 10:50:16,-32,-32,48,160
2024-01-02 10:50:16,0,32,32,0
2024-01-02 10:50:16,48,32,0,48
2024-01-02 10:50:16,64,48,-16,112
2024-01-02 10:50:16,32,-32,-32,0
2024-01-02 10:50:16,-16,48,-16,-16
2024-01-02 10:50:16,32,48,32,16
2024-01-02 10:50:16,80,-16,16,128
2024-01-02 10:50:16,80,64,-32,48
2024-01-02 10:50:17,48,0,-48,-64
2024-01-02 10:50:17,16,0,16,160
2024-01-02 10:50:17,16,80,16,48
2024-01-02 10:50:17,48,48,48,48
2024-01-02 10:50:17,16,48,-48,0
2024-01-02 10:50:17,32,-16,80,64
2024-01-02 10:50:17,16,32,96,-176
2024-01-02 10:50:17,16,16,32,0
2024-01-02 10:50:17,0,16,48,-96
2024-01-02 10:50:17,0,64,16,64
2024-01-02 10:50:17,64,96,-48,-32
2024-01-02 10:50:17,32,48,-64,-96
2024-01-02 10:50:17,32,16,-32,-48
2024-01-02 10:50:17,32,-16,-16,-64
2024-01-02 10:50:17,0,32,0,-96
2024-01-02 10:50:17,16,-16,0,160
2024-01-02 10:50:17,16,32,16,192
2024-01-02 10:50:17,16,-16,-48,-112
2024-01-02 10:50:17,0,48,0,-128
2024-01-02 10:50:17,48,16,16,64
2024-01-02 10:50:17,-16,-16,-48,64
2024-01-02 10:50:17,48,-48,-16,160
2024-01-02 10:50:17,48,96,-32,-16
2024-01-02 10:50:17,48,32,16,64
2024-01-02 10:50:17,32,0,-16,-16
2024-01-02 10:50:17,80,0,-16,16
2024-01-02 10:50:17,32,16,16,0
2024-01-02 10:50:17,32,32,0,80
2024-01-02 10:50:17,-32,16,16,-32
2024-01-02 10:50:17,96,32,-48,64
2024-01-02 10:50:17,32,32,32,-32
2024-01-02 10:50:17,0,-64,0,96
2024-01-02 10:50:17,16,16,16,96
2024-01-02 10:50:17,-32,32,0,32
2024-01-02 10:50:17,16,-48,16,-32
2024-01-02 10:50:17,-16,-32,-32,48
2024-01-02 10:50:17,48,32,-32,208
2024-01-02 10:50:17,0,32,-32,0
2024-01-02 10:50:18,0,16,48,128
2024-01-02 10:50:18,-16,48,32,64
2024-01-02 10:50:18,32,32,32,-64
2024-01-02 10:50:18,64,16,32,-32
2024-01-02 10:50:18,32,48,64,48
2024-01-02 10:50:18,16,80,-32,160
2024-01-02 10:50:18,80,48,64,64
2024-01-02 10:50:18,32,48,16,32
2024-01-02 10:50:18,48,0,0,128
2024-01-02 10:50:18,-16,16,0,128
2024-01-02 10:50:18,32,48,32,192
2024-01-02 10:50:18,48,80,16,160
2024-01-02 10:50:18,0,16,32,-48
2024-01-02 10:50:18,32,48,32,0
2024-01-02 10:50:18,16,0,80,-16
2024-01-02 10:50:18,32,32,48,0
2024-01-02 10:50:18,48,48,16,0
2024-01-02 10:50:18,16,96,0,64
2024-01-02 10:50:18,-16,0,-32,-64
2024-01-02 10:50:18,16,0,-32,64
2024-01-02 10:50:18,64,0,32,-16
2024-01-02 10:50:18,48,64,16,0
2024-01-02 10:50:18,16,0,-32,-16
2024-01-02 10:50:18,16,16,-32,80
2024-01-02 10:50:18,16,-64,-16,112
2024-01-02 10:50:18,0,-32,16,16
2024-01-02 10:50:18,16,-16,-16,-80
2024-01-02 10:50:18,-16,64,0,-80
2024-01-02 10:50:18,-48,0,-16,0
2024-01-02 10:50:18,-16,32,0,32
2024-01-02 10:50:18,16,48,16,96
2024-01-02 10:50:18,32,80,16,192
2024-01-02 10:50:18,80,-16,16,112
2024-01-02 10:50:18,-32,16,16,160
2024-01-02 10:50:18,32,48,80,144
2024-01-02 10:50:18,16,96,-16,48
2024-01-02 10:50:18,48,0,0,64
2024-01-02 10:50:18,32,32,16,48
2024-01-02 10:50:18,16,-16,0,32
2024-01-02 10:50:18,16,48,-32,144
2024-01-02 10:50:18,48,64,-32,-64
2024-01-02 10:50:19,-96,32,-16,32
2024-01-02 10:50:19,80,96,32,-32
2024-01-02 10:50:19,48,0,-32,-112
2024-01-02 10:50:19,48,-48,0,-112
2024-01-02 10:50:19,0,0,48,-96
2024-01-02 10:50:19,32,96,-32,32
2024-01-02 10:50:19,48,80,0,96
2024-01-02 10:50:19,0,16,16,32
2024-01-02 10:50:19,80,48,64,128
2024-01-02 10:50:19,-16,32,64,32
2024-01-02 10:50:19,32,48,16,96
2024-01-02 10:50:19,48,-16,16,144
2024-01-02 10:50:19,32,16,0,48
2024-01-02 10:50:19,0,64,16,-48
2024-01-02 10:50:19,-16,32,16,64
2024-01-02 10:50:19,48,48,-32,64
2024-01-02 10:50:19,64,64,16,-16
2024-01-02 10:50:19,64,16,0,80
2024-01-02 10:50:19,48,64,-16,-64
2024-01-02 10:50:19,32,-16,-32,16
2024-01-02 10:50:19,16,-16,-32,-64
2024-01-02 10:50:19,16,16,16,80
2024-01-02 10:50:19,16,16,0,80
2024-01-02 10:50:19,-48,16,0,-16
2024-01-02 10:50:19,48,16,48,48
2024-01-02 10:50:19,16,-48,48,-64
2024-01-02 10:50:19,48,64,16,-192
2024-01-02 10:50:19,16,48,32,48
2024-01-02 10:50:19,16,-32,-48,96
2024-01-02 10:50:19,48,32,-16,0
2024-01-02 10:50:19,32,64,-32,-32
2024-01-02 10:50:19,64,32,-16,-64
2024-01-02 10:50:19,64,-32,-16,48
2024-01-02 10:50:19,0,16,-32,16
2024-01-02 10:50:19,-16,-32,16,128
2024-01-02 10:50:19,-32,16,48,-144
2024-01-02 10:50:19,0,48,16,-32
2024-01-02 10:50:19,16,0,48,-48
2024-01-02 10:50:19,48,-64,16,32
2024-01-02 10:50:19,0,48,64,160
2024-01-02 10:50:19,48,48,32,-16
2024-01-02 10:50:20,0,0,-80,-32
2024-01-02 10:50:20,16,48,32,-112
2024-01-02 10:50:20,0,64,-48,64
2024-01-02 10:50:20,64,48,0,-32
2024-01-02 10:50:20,48,48,16,-32
2024-01-02 10:50:20,0,48,-64,128
2024-01-02 10:50:20,64,16,0,112
2024-01-02 10:50:20,16,48,-32,144
2024-01-02 10:50:20,-16,32,-32,32
2024-01-02 10:50:20,0,32,0,16
2024-01-02 10:50:20,48,-16,-32,-112
2024-01-02 10:50:20,48,0,16,-32
2024-01-02 10:50:20,64,64,-64,0
2024-01-02 10:50:20,16,-32,0,-32
2024-01-02 10:50:20,-16,16,16,-32
2024-01-02 10:50:20,16,32,32,48
2024-01-02 10:50:20,16,32,16,-64
2024-01-02 10:50:20,-32,48,32,208
2024-01-02 10:50:20,80,96,80,160
2024-01-02 10:50:20,48,32,32,96
2024-01-02 10:50:20,32,32,-32,-64
2024-01-02 10:50:20,32,48,0,160
2024-01-02 10:50:20,48,0,-32,80
2024-01-02 10:50:20,16,-16,16,-48
2024-01-02 10:50:20,0,48,16,176
2024-01-02 10:50:20,-48,0,16,192
2024-01-02 10:50:20,-32,0,0,160
2024-01-02 10:50:20,16,16,64,-16
2024-01-02 10:50:20,16,48,-16,48
2024-01-02 10:50:20,80,32,-16,160
2024-01-02 10:50:20,16,64,16,16
2024-01-02 10:50:20,32,48,16,48
2024-01-02 10:50:20,64,48,32,80
2024-01-02 10:50:20,48,48,-16,80
2024-01-02 10:50:20,32,112,80,-16
2024-01-02 10:50:20,48,32,32,48
2024-01-02 10:50:20,64,64,96,144
2024-01-02 10:50:20,-16,16,32,0
2024-01-02 10:50:20,0,48,64,48
2024-01-02 10:50:20,0,0,32,48
2024-01-02 10:50:20,32,0,-16,96
2024-01-02 10:50:20,32,16,-32,32
2024-01-02 10:50:21,48,0,-64,-16
2024-01-02 10:50:21,96,64,16,48
2024-01-02 10:50:21,16,80,-48,32
2024-01-02 10:50:21,48,48,-64,80
2024-01-02 10:50:21,32,48,16,32
2024-01-02 10:50:21,48,32,16,96
2024-01-02 10:50:21,32,32,64,96
2024-01-02 10:50:21,32,48,0,48
2024-01-02 10:50:21,-32,80,16,48
2024-01-02 10:50:21,-16,0,16,32
2024-01-02 10:50:21,-16,0,16,80
2024-01-02 10:50:21,16,32,16,240
2024-01-02 10:50:21,-16,16,0,32
2024-01-02 10:50:21,32,32,-48,-16
2024-01-02 10:50:21,48,64,-32,-48
2024-01-02 10:50:21,16,80,-32,32
2024-01-02 10:50:21,80,64,16,-16
2024-01-02 10:50:21,80,64,16,192
2024-01-02 10:50:21,-16,16,-32,-32
2024-01-02 10:50:21,16,64,0,80
2024-01-02 10:50:21,64,32,0,80
2024-01-02 10:50:21,48,16,-16,32
2024-01-02 10:50:21,80,32,0,128
2024-01-02 10:50:21,64,48,48,0
2024-01-02 10:50:21,32,16,-16,32
2024-01-02 10:50:21,32,112,-16,128
2024-01-02 10:50:21,32,64,48,0
2024-01-02 10:50:21,48,16,32,64
2024-01-02 10:50:21,-16,-16,16,-16
2024-01-02 10:50:21,16,0,48,16
2024-01-02 10:50:21,0,0,-32,48
2024-01-02 10:50:21,64,-32,0,-80
2024-01-02 10:50:21,16,16,-32,-144
2024-01-02 10:50:21,48,48,0,-80
2024-01-02 10:50:21,48,64,-16,144
2024-01-02 10:50:21,48,32,-48,0
2024-01-02 10:50:21,80,16,-48,48
2024-01-02 10:50:21,64,48,-16,80
2024-01-02 10:50:21,48,64,32,112
2024-01-02 10:50:21,0,48,48,0
2024-01-02 10:50:21,48,80,16,32
2024-01-02 10:50:21,80,64,96,16
2024-01-02 10:50:21,16,0,-48,96
2024-01-02 10:50:21,0,-16,16,16
2024-01-02 10:50:21,0,32,-16,96
2024-01-02 10:50:21,32,32,-16,64
2024-01-02 10:50:21,32,16,-32,16
2024-01-02 10:50:21,48,0,0,80
2024-01-02 10:50:21,48,32,32,-32
2024-01-02 10:50:22,32,32,-16,-16
2024-01-02 10:50:22,0,0,-32,32
2024-01-02 10:50:22,80,32,-48,-32
2024-01-02 10:50:22,48,48,-32,-32
2024-01-02 10:50:22,80,48,-48,48
2024-01-02 10:50:22,112,32,-48,48
2024-01-02 10:50:22,64,48,16,-48
2024-01-02 10:50:22,64,32,0,-16
2024-01-02 10:50:22,16,16,16,48
2024-01-02 10:50:22,48,80,0,0
2024-01-02 10:50:22,48,96,0,0
2024-01-02 10:50:22,16,64,48,-32
2024-01-02 10:50:22,32,64,32,176
2024-01-02 10:50:22,48,32,0,16
2024-01-02 10:50:22,32,32,16,48
2024-01-02 10:50:22,80,-16,-16,-80
2024-01-02 10:50:22,64,64,-16,48
2024-01-02 10:50:22,96,32,0,96
2024-01-02 10:50:22,32,32,-16,32
2024-01-02 10:50:22,48,80,32,64
2024-01-02 10:50:22,16,16,16,-48
2024-01-02 10:50:22,0,16,32,32
2024-01-02 10:50:22,16,0,64,-32
2024-01-02 10:50:22,16,0,32,144
2024-01-02 10:50:22,64,16,64,160
2024-01-02 10:50:22,0,0,48,-16
2024-01-02 10:50:22,-48,0,32,48
2024-01-02 10:50:22,-16,48,16,64
2024-01-02 10:50:22,0,16,0,96
2024-01-02 10:50:22,-16,0,-48,64
2024-01-02 10:50:22,0,0,32,-16
2024-01-02 10:50:22,0,32,0,112
2024-01-02 10:50:22,0,48,0,-32
2024-01-02 10:50:22,0,32,0,-160
2024-01-02 10:50:22,48,16,48,32
2024-01-02 10:50:22,32,32,64,80
2024-01-02 10:50:22,48,64,48,32
2024-01-02 10:50:22,96,48,16,80
2024-01-02 10:50:22,16,64,32,0
2024-01-02 10:50:22,80,96,16,64
2024-01-02 10:50:22,48,48,48,160
2024-01-02 10:50:22,16,32,16,48
2024-01-02 10:50:22,16,80,32,192
2024-01-02 10:50:22,0,16,64,64
2024-01-02 10:50:22,32,-16,48,64
2024-01-02 10:50:22,48,48,16,80
2024-01-02 10:50:23,48,16,16,-80
2024-01-02 10:50:23,48,48,64,80
2024-01-02 10:50:23,16,16,16,48
2024-01-02 10:50:23,0,48,-16,128
2024-01-02 10:50:23,32,80,48,64
2024-01-02 10:50:23,64,64,16,80
2024-01-02 10:50:23,80,80,32,96
2024-01-02 10:50:23,16,64,-16,32
2024-01-02 10:50:23,96,80,0,64
2024-01-02 10:50:23,32,80,48,48
2024-01-02 10:50:23,64,32,32,-48
2024-01-02 10:50:23,80,32,-16,0
2024-01-02 10:50:23,48,64,0,32
2024-01-02 10:50:23,64,80,16,-32
2024-01-02 10:50:23,32,48,32,48
2024-01-02 10:50:23,96,80,0,96
2024-01-02 10:50:23,96,32,0,32
2024-01-02 10:50:23,64,96,32,96
2024-01-02 10:50:23,32,80,0,0
2024-01-02 10:50:23,48,96,48,144
2024-01-02 10:50:23,64,48,16,64
2024-01-02 10:50:23,48,0,48,80
2024-01-02 10:50:23,80,64,16,96
2024-01-02 10:50:23,48,64,16,80
2024-01-02 10:50:23,64,32,64,48
2024-01-02 10:50:23,16,0,48,112
2024-01-02 10:50:23,16,96,48,64
2024-01-02 10:50:23,48,32,0,32
2024-01-02 10:50:23,32,32,48,64
2024-01-02 10:50:23,64,64,32,-16
2024-01-02 10:50:23,64,48,-48,48
2024-01-02 10:50:23,48,48,32,32
2024-01-02 10:50:23,80,64,-32,48
2024-01-02 10:50:23,64,64,16,48
2024-01-02 10:50:23,80,32,0,16
2024-01-02 10:50:23,48,48,-48,-32
2024-01-02 10:50:23,48,48,64,16
2024-01-02 10:50:23,48,64,32,64
2024-01-02 10:50:23,48,48,16,32
2024-01-02 10:50:23,48,64,16,112
2024-01-02 10:50:23,48,48,16,112
2024-01-02 10:50:23,48,16,16,0
2024-01-02 10:50:23,32,48,32,48
2024-01-02 10:50:23,-16,16,16,80
2024-01-02 10:50:23,0,16,-16,80
2024-01-02 10:50:23,0,16,0,128
2024-01-02 10:50:24,48,32,0,-64
2024-01-02 10:50:24,32,0,16,-16
2024-01-02 10:50:24,32,64,0,32
2024-01-02 10:50:24,80,48,-16,192
2024-01-02 10:50:24,64,32,0,64
2024-01-02 10:50:24,16,16,32,-16
2024-01-02 10:50:24,16,0,-16,-160
2024-01-02 10:50:24,64,48,-48,-160
2024-01-02 10:50:24,32,32,32,96
2024-01-02 10:50:24,-16,0,-16,16
2024-01-02 10:50:24,16,-16,16,-16
2024-01-02 10:50:24,-64,-32,-32,-48
2024-01-02 10:50:24,-48,16,-16,96
2024-01-02 10:50:24,-32,-16,0,32
2024-01-02 10:50:24,16,-16,-32,-32
2024-01-02 10:50:24,0,16,-16,-80
2024-01-02 10:50:24,0,-16,-16,80
2024-01-02 10:50:24,0,0,0,-16
2024-01-02 10:50:24,-16,0,-32,-80
2024-01-02 10:50:24,16,-16,-16,-16
2024-01-02 10:50:24,80,32,-16,80
2024-01-02 10:50:24,32,64,0,16
2024-01-02 10:50:24,16,80,-48,112
2024-01-02 10:50:24,48,48,0,-16
2024-01-02 10:50:24,48,32,-32,32
2024-01-02 10:50:24,96,48,16,64
2024-01-02 10:50:24,32,48,-16,80
2024-01-02 10:50:24,32,48,-48,-96
2024-01-02 10:50:24,64,80,-16,16
2024-01-02 10:50:24,80,48,0,96
2024-01-02 10:50:24,16,0,-16,-64
2024-01-02 10:50:24,48,48,0,-64
2024-01-02 10:50:24,32,48,16,112
2024-01-02 10:50:24,64,16,-48,-48
2024-01-02 10:50:24,32,32,-48,0
2024-01-02 10:50:24,80,32,0,96
2024-01-02 10:50:24,96,80,-32,-32
2024-01-02 10:50:24,80,16,0,48
2024-01-02 10:50:24,128,48,48,64
2024-01-02 10:50:24,64,0,-16,96
2024-01-02 10:50:24,64,48,-16,80
2024-01-02 10:50:24,32,48,32,176
2024-01-02 10:50:24,64,16,0,192
2024-01-02 10:50:24,48,32,16,-16
2024-01-02 10:50:24,0,16,16,64
2024-01-02 10:50:24,32,-16,0,32
2024-01-02 10:50:25,16,96,32,32
2024-01-02 10:50:25,0,-16,16,96
2024-01-02 10:50:25,32,0,48,112
2024-01-02 10:50:25,0,-16,16,-32
2024-01-02 10:50:25,-16,-16,48,-48
2024-01-02 10:50:25,0,64,48,80
2024-01-02 10:50:25,32,32,0,16
2024-01-02 10:50:25,32,48,16,16
2024-01-02 10:50:25,64,32,0,64
2024-01-02 10:50:25,96,48,32,32
2024-01-02 10:50:25,80,80,16,112
2024-01-02 10:50:25,48,32,0,-16
2024-01-02 10:50:25,80,64,0,0
2024-01-02 10:50:25,80,96,16,0
2024-01-02 10:50:25,64,64,0,0
2024-01-02 10:50:25,0,80,-32,32
2024-01-02 10:50:25,64,16,0,48
2024-01-02 10:50:25,80,16,16,0
2024-01-02 10:50:25,32,32,32,16
2024-01-02 10:50:25,32,48,32,0
2024-01-02 10:50:25,96,64,16,-16
2024-01-02 10:50:25,64,48,16,64
2024-01-02 10:50:25,64,32,16,0
2024-01-02 10:50:25,80,32,-16,0
2024-01-02 10:50:25,64,48,0,192
2024-01-02 10:50:25,64,96,16,64
2024-01-02 10:50:25,80,48,32,-128
2024-01-02 10:50:25,48,48,0,-80
2024-01-02 10:50:25,48,0,-48,48
2024-01-02 10:50:25,64,32,-16,16
2024-01-02 10:50:25,64,64,-48,64
2024-01-02 10:50:25,32,32,-16,16
2024-01-02 10:50:25,32,16,-16,32
2024-01-02 10:50:25,-16,-16,-48,80
2024-01-02 10:50:25,0,0,64,16
2024-01-02 10:50:25,48,80,32,16
2024-01-02 10:50:25,0,16,-32,96
2024-01-02 10:50:26,-16,-16,16,-32
2024-01-02 10:50:26,32,64,0,32
2024-01-02 10:50:26,32,0,-16,-32
2024-01-02 10:50:26,0,0,32,-32
2024-01-02 10:50:26,64,80,-16,-96
2024-01-02 10:50:26,16,0,-48,-96
2024-01-02 10:50:26,16,32,32,112
2024-01-02 10:50:26,64,32,0,80
2024-01-02 10:50:26,32,0,-16,-16
2024-01-02 10:50:26,16,32,0,16
2024-01-02 10:50:26,64,64,-16,-32
2024-01-02 10:50:26,64,0,0,96
2024-01-02 10:50:26,16,-32,48,0
2024-01-02 10:50:26,0,16,16,112
2024-01-02 10:50:26,16,0,-32,144
2024-01-02 10:50:26,32,0,0,48
2024-01-02 10:50:26,0,48,-32,0
2024-01-02 10:50:26,16,48,-16,64
2024-01-02 10:50:26,0,32,0,-16
2024-01-02 10:50:26,16,-32,16,-16
2024-01-02 10:50:26,16,32,-16,48
2024-01-02 10:50:26,16,16,-64,32
2024-01-02 10:50:26,16,0,0,48
2024-01-02 10:50:26,-32,-16,-16,0
2024-01-02 10:50:26,-64,-16,32,16
2024-01-02 10:50:26,0,32,-16,144
2024-01-02 10:50:26,48,-16,-48,32
2024-01-02 10:50:26,16,16,-32,48
2024-01-02 10:50:26,32,-16,0,16
2024-01-02 10:50:26,0,32,0,64
2024-01-02 10:50:26,32,-16,-64,48
2024-01-02 10:50:26,32,-16,-32,-16
2024-01-02 10:50:26,32,-16,-16,16
2024-01-02 10:50:26,48,0,-16,-48
2024-01-02 10:50:26,64,48,-64,0
2024-01-02 10:50:26,0,-16,0,32
2024-01-02 10:50:26,80,48,-48,48
2024-01-02 10:50:26,64,16,-16,16
2024-01-02 10:50:26,16,80,32,-64
2024-01-02 10:50:26,16,32,16,48
2024-01-02 10:50:26,48,80,-16,16
2024-01-02 10:50:26,64,64,-64,64
2024-01-02 10:50:26,64,32,-48,64
2024-01-02 10:50:26,48,64,0,96
2024-01-02 10:50:27,32,0,-32,-48
2024-01-02 10:50:27,64,48,32,112
